Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455546110.090150,2309.704284,2826.305423,1380.167364,425.701813,254.974782,4269.812775,1532.330409,1147.124924,569.142795,267.231998,194.764287,321.860580,124.641882,87.362177,65.361729,1327.100142,1729.801850,970.833235,212.775112,112.034055,1316.202727,719.984230,612.468977,183.333980,88.889026
1455546110.570936,1599.797771,690.872838,703.642666,143.724932,73.115004,7319.097296,4651.564978,1175.270423,379.033878,109.711863,82.912311,69.191672,89.165481,47.196288,23.238143,884.680429,474.082858,370.795901,239.472335,70.254247,1206.569748,1503.130545,1005.702668,180.342705,94.829575
1455546111.030889,1599.797771,690.872838,703.642666,143.724932,73.115004,7319.097296,4651.564978,1175.270423,379.033878,109.711863,82.912311,69.191672,89.165481,47.196288,23.238143,884.680429,474.082858,370.795901,239.472335,70.254247,1206.569748,1503.130545,1005.702668,180.342705,94.829575
1455546111.591016,10683.127270,4061.815068,1999.448551,826.212157,272.832926,4759.979518,1971.308704,2231.988196,968.491314,307.439815,514.236764,649.909751,176.241763,126.205197,87.791430,2727.337204,1844.146016,863.519496,1307.976310,402.947870,2353.966850,1443.359290,1187.085426,1032.478788,380.039016
1455546112.011065,10683.127270,4061.815068,1999.448551,826.212157,272.832926,4759.979518,1971.308704,2231.988196,968.491314,307.439815,514.236764,649.909751,176.241763,126.205197,87.791430,2727.337204,1844.146016,863.519496,1307.976310,402.947870,2353.966850,1443.359290,1187.085426,1032.478788,380.039016
1455546112.570893,23561.239300,9485.732544,4339.036470,1052.378207,370.140359,24987.616198,5746.918131,2012.069844,505.718904,334.996865,696.363496,611.785007,424.739493,163.617694,146.229530,5580.547081,3081.704582,1294.361655,848.059281,246.398406,4390.629347,3390.416316,1970.137380,851.365247,166.605670
1455546113.092312,41307.533444,8783.847147,4266.679039,667.879156,243.164761,44183.322426,7103.990786,2882.084048,283.907335,144.140941,1838.834116,1033.231281,808.994568,113.904096,108.634741,12103.629641,4734.511766,1292.811656,820.008422,172.009012,12774.803351,5510.188963,2107.180970,496.355071,118.461411
1455546113.570718,34124.860454,13059.782328,2194.773168,910.614935,332.510214,32360.119141,9949.033091,1721.137985,705.214115,123.619613,1151.607243,748.736733,281.399031,108.185239,57.397249,7970.489995,4187.835361,2407.589579,2630.794195,182.499369,8173.406890,4998.658387,1379.063836,393.179171,291.009441
1455546114.090421,24874.558379,12121.897804,1963.190486,1292.966468,376.317511,21098.660922,9421.979909,2296.958722,975.309205,165.976981,1171.402702,535.292486,230.633318,151.123814,45.972377,5659.904039,3445.483897,2340.081139,1769.675591,96.521456,5312.931233,2850.107452,2196.969410,315.738153,234.337308
1455546114.590015,19644.014475,3841.524565,943.892761,1996.281939,289.560991,17043.743491,4705.380100,4063.931121,1548.485670,332.883972,2324.696724,336.322632,534.889217,278.382184,62.692215,3919.926024,2025.371464,5115.043027,1505.895628,90.014064,7101.685768,1258.227317,2844.237850,245.293430,141.869613
1455546115.041443,10168.685153,7979.444065,1433.301688,1037.694698,406.310539,8357.671274,5363.333744,2420.563495,1300.884523,274.169620,777.106881,339.750237,288.416624,154.519316,113.753452,2607.216603,1206.378345,1916.381256,1160.761585,263.402467,4610.917881,3980.407087,908.412188,368.314616,141.817057
1455546115.570198,19944.988834,10969.381970,2399.023826,875.786700,536.445624,14243.492769,8723.135995,3070.905968,1016.457268,387.493694,877.503569,653.669391,270.249822,117.193014,153.385630,5036.942390,1410.579698,1200.313324,999.260045,301.152381,5283.290085,5220.982584,975.952816,640.796395,200.382256
1455546116.090955,26005.285306,6136.567181,1734.923430,636.449864,336.023215,10424.797345,7701.023819,2066.133857,349.832748,389.625883,1459.417447,744.589300,232.219317,128.579600,97.245485,5075.450014,842.521795,1195.878244,785.280045,234.485963,5975.732055,5288.795048,918.060331,583.957242,154.545066
1455546116.580732,19323.755335,5443.247152,2360.417323,1228.501353,341.361150,7522.428937,5466.025752,3228.468435,278.050567,497.255732,1090.019295,783.824670,195.333435,80.123400,89.170218,1816.717097,708.440513,2827.203055,580.407380,253.066232,5834.534275,3165.208408,1617.246253,671.343468,254.297995
1455546117.012055,19323.755335,5443.247152,2360.417323,1228.501353,341.361150,7522.428937,5466.025752,3228.468435,278.050567,497.255732,1090.019295,783.824670,195.333435,80.123400,89.170218,1816.717097,708.440513,2827.203055,580.407380,253.066232,5834.534275,3165.208408,1617.246253,671.343468,254.297995
1455546117.600858,6267.396705,6872.490099,1861.044166,432.392923,166.505824,5259.487608,5585.820660,2916.931018,575.794622,214.668267,378.020068,391.657316,167.557649,71.480124,68.554951,1853.009666,2327.467900,1116.030211,355.831562,132.188791,1505.406654,1133.985291,1706.305144,349.603665,76.158495
1455546118.010778,6267.396705,6872.490099,1861.044166,432.392923,166.505824,5259.487608,5585.820660,2916.931018,575.794622,214.668267,378.020068,391.657316,167.557649,71.480124,68.554951,1853.009666,2327.467900,1116.030211,355.831562,132.188791,1505.406654,1133.985291,1706.305144,349.603665,76.158495
1455546118.580734,5004.266866,2137.696150,258.559130,203.053495,84.074060,5786.368938,1508.136446,663.148447,286.774902,86.866780,319.502943,195.077738,33.047402,13.334803,15.467246,913.002562,846.157229,255.103610,219.895900,106.655485,1563.499750,669.214004,388.102738,172.423797,47.443048
